CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1,"[0.6192131861581457, 0.3807868138418543, 0.0]"
513,Germany,Male,34,7,60515.13,1,0,0,124571.09,0,"[0.7419035459007606, 0.2580964540992394, 0.0]"
550,France,Male,32,8,97514.07,1,1,1,199138.84,0,"[0.7875256870124634, 0.21247431298753663, 0.0]"
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1,"[0.6521210457815778, 0.34787895421842224, 0.0]"
654,France,Male,40,6,0.0,1,0,0,183872.88,1,"[0.8580440616817235, 0.14195593831827646, 0.0]"
581,France,Female,55,6,0.0,1,1,1,22442.13,0,"[0.6323211188676572, 0.36767888113234276, 0.0]"
584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1,"[0.6854943382455858, 0.31450566175441413, 0.0]"
597,France,Female,28,0,142705.95,1,1,0,127233.39,0,"[0.8077317824741186, 0.19226821752588144, 0.0]"
602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,"[0.7750614427719972, 0.2249385572280028, 0.0]"
813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0,"[0.9288261299332042, 0.07117387006679578, 0.0]"
687,Spain,Male,31,3,0.0,2,0,0,48228.1,0,"[0.8964114161503948, 0.10358858384960519, 0.0]"
692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1,"[0.7861103633369682, 0.21388963666303187, 0.0]"
627,Spain,Female,35,7,0.0,1,1,0,187718.26,0,"[0.8686474538541183, 0.13135254614588168, 0.0]"
584,France,Male,33,3,0.0,2,0,1,59103.13,0,"[0.8280390732816635, 0.1719609267183365, 0.0]"
522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0,"[0.699154797727637, 0.300845202272363, 0.0]"
604,France,Female,32,7,127849.38,1,1,0,15798.7,0,"[0.769129107308226, 0.23087089269177402, 0.0]"
613,Spain,Male,29,0,0.0,2,0,1,133897.32,0,"[0.8800428962226179, 0.11995710377738208, 0.0]"
673,France,Male,32,8,121240.76,1,1,0,116969.73,0,"[0.8484058278752109, 0.15159417212478907, 0.0]"
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,"[0.7549710739240729, 0.24502892607592702, 0.0]"
725,France,Male,44,5,0.0,1,1,1,117356.14,0,"[0.8679324775790934, 0.13206752242090658, 0.0]"
727,Spain,Female,57,1,109679.72,1,0,1,753.37,0,"[0.6794524117618461, 0.32054758823815394, 0.0]"
530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0,"[0.8019137130205538, 0.19808628697944614, 0.0]"
595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,"[0.7301333831823158, 0.26986661681768415, 0.0]"
688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0,"[0.7631476446809065, 0.2368523553190935, 0.0]"
736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1,"[0.7962788462979402, 0.20372115370205976, 0.0]"
521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0,"[0.605477759418251, 0.394522240581749, 0.0]"
850,France,Female,35,9,0.0,2,0,0,25329.48,0,"[0.9414851915501742, 0.05851480844982581, 0.0]"
797,France,Female,55,10,0.0,4,1,1,49418.87,1,"[0.8420416719087427, 0.15795832809125726, 0.0]"
850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1,"[0.9010133390922268, 0.09898666090777317, 0.0]"
608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,"[0.7531888898254728, 0.24681111017452717, 0.0]"
677,France,Male,38,4,0.0,2,1,0,187800.63,0,"[0.881219835165628, 0.11878016483437205, 0.0]"
615,France,Male,30,7,0.0,2,1,1,156346.84,0,"[0.881626812416516, 0.11837318758348407, 0.0]"
698,France,Male,36,6,0.0,2,0,1,19231.98,0,"[0.8765931331971051, 0.12340686680289492, 0.0]"
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0,"[0.8629093324173455, 0.13709066758265454, 0.0]"
690,France,Male,33,5,0.0,2,1,0,138017.68,0,"[0.9019915375548736, 0.09800846244512638, 0.0]"
648,Germany,Female,39,3,126935.98,2,0,1,57995.74,0,"[0.7633018325877741, 0.2366981674122259, 0.0]"
640,Spain,Male,62,3,0.0,1,1,1,101663.47,0,"[0.654414314439312, 0.345585685560688, 0.0]"
655,Spain,Female,27,9,0.0,2,0,0,108008.05,0,"[0.9064504595887, 0.09354954041130006, 0.0]"
757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,"[0.9015703406934666, 0.09842965930653332, 0.0]"
654,France,Male,32,6,0.0,2,1,1,137898.57,0,"[0.8895974074979428, 0.11040259250205715, 0.0]"
719,Spain,Male,40,4,128389.12,1,1,1,176091.31,0,"[0.8391950615196523, 0.16080493848034774, 0.0]"
509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0,"[0.7361449629284447, 0.2638550370715553, 0.0]"
747,France,Female,25,4,0.0,2,0,1,42039.67,0,"[0.9379412803525075, 0.062058719647492544, 0.0]"
795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,"[0.8959709907723397, 0.10402900922766033, 0.0]"
432,Germany,Male,38,2,135559.8,2,1,1,71856.3,0,"[0.5304231044996466, 0.4695768955003535, 0.0]"
613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0,"[0.6580404412955465, 0.3419595587044535, 0.0]"
670,France,Female,42,1,115961.58,2,0,1,29483.87,0,"[0.7585494541112769, 0.241450545888723, 0.0]"
666,France,Female,59,5,0.0,2,1,1,185123.09,0,"[0.7357960310762734, 0.26420396892372655, 0.0]"
741,France,Female,60,5,0.0,1,1,1,38914.51,0,"[0.7586674352423537, 0.2413325647576463, 0.0]"
807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0,"[0.9213178922216304, 0.07868210777836959, 0.0]"
698,France,Male,41,3,90605.29,1,1,1,14357.0,0,"[0.8027813387150072, 0.19721866128499277, 0.0]"
741,France,Male,37,9,105261.76,2,1,1,149503.54,0,"[0.8755527811780809, 0.12444721882191913, 0.0]"
790,Spain,Male,32,3,0.0,1,1,0,91044.47,0,"[0.9365078111534886, 0.06349218884651142, 0.0]"
711,France,Male,64,4,0.0,2,1,1,3185.67,0,"[0.6831221042685107, 0.31687789573148933, 0.0]"
565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,"[0.7168712442243153, 0.2831287557756848, 0.0]"
754,France,Male,39,3,74896.33,1,0,0,34430.16,0,"[0.8647598271518501, 0.1352401728481499, 0.0]"
717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0,"[0.618667629915969, 0.3813323700840309, 0.0]"
557,France,Male,33,3,54503.55,1,1,1,371.05,0,"[0.760888497771042, 0.23911150222895808, 0.0]"
653,France,Male,41,8,102768.42,1,1,0,55663.85,0,"[0.7692936216474502, 0.23070637835254978, 0.0]"
611,France,Female,46,5,0.0,1,1,0,77677.14,1,"[0.7619837908942146, 0.23801620910578533, 0.0]"
733,France,Male,22,5,0.0,2,1,1,117202.19,0,"[0.9473340519690545, 0.05266594803094551, 0.0]"
638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1,"[0.7986802525816985, 0.2013197474183015, 0.0]"
850,France,Female,40,9,99816.46,1,1,1,163989.66,1,"[0.9170565787461336, 0.08294342125386649, 0.0]"
700,France,Female,32,3,0.0,1,0,0,95740.37,0,"[0.9042759813127241, 0.09572401868727588, 0.0]"
573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,"[0.7109137010319139, 0.28908629896808613, 0.0]"
760,France,Male,37,7,0.0,1,0,0,32863.24,1,"[0.9044068278897996, 0.0955931721102004, 0.0]"
778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0,"[0.8445601681735528, 0.15543983182644713, 0.0]"
700,France,Female,37,7,0.0,2,1,0,17040.82,0,"[0.8724396267314655, 0.1275603732685345, 0.0]"
792,France,Female,28,4,130142.79,1,1,0,38190.78,0,"[0.9119794007569976, 0.08802059924300239, 0.0]"
787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,"[0.8555817750575522, 0.14441822494244785, 0.0]"
508,France,Female,31,7,0.0,2,1,1,6123.15,0,"[0.7703405534070812, 0.22965944659291884, 0.0]"
619,Germany,Male,29,4,98955.87,1,0,1,131712.51,0,"[0.8421489354573752, 0.15785106454262482, 0.0]"
657,Spain,Female,22,6,0.0,3,0,1,168412.07,1,"[0.9297328512061174, 0.0702671487938826, 0.0]"
656,France,Female,75,3,0.0,2,1,1,1276.87,0,"[0.5006172207450764, 0.4993827792549236, 0.0]"
538,France,Male,33,6,93791.38,1,1,1,199249.29,0,"[0.7711682763711523, 0.22883172362884774, 0.0]"
644,Spain,Male,18,7,0.0,1,0,1,59645.24,1,"[0.9269051614456472, 0.07309483855435278, 0.0]"
782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0,"[0.901548750910259, 0.098451249089741, 0.0]"
798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1,"[0.8067891493248263, 0.19321085067517374, 0.0]"
539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,"[0.6185789259381238, 0.38142107406187625, 0.0]"
669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,"[0.8687093441650192, 0.13129065583498076, 0.0]"
636,Spain,Male,52,4,111284.53,1,0,1,32936.44,1,"[0.6374538874594444, 0.3625461125405555, 0.0]"
596,Spain,Female,30,1,0.0,2,1,0,8125.39,0,"[0.8431983546441072, 0.1568016453558928, 0.0]"
850,France,Male,36,7,0.0,1,1,1,40812.9,0,"[0.9401930408881358, 0.05980695911186417, 0.0]"
827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,"[0.9464466039385435, 0.05355339606145648, 0.0]"
665,Spain,Male,38,9,0.0,1,0,1,87412.74,0,"[0.8594900701223812, 0.14050992987761876, 0.0]"
751,France,Male,29,3,159597.45,1,1,0,39934.41,0,"[0.8793043823511986, 0.12069561764880143, 0.0]"
813,Germany,Male,27,6,111348.15,1,1,0,46422.46,0,"[0.9289446181115375, 0.07105538188846255, 0.0]"
516,France,Female,37,8,113143.12,1,0,0,3363.36,0,"[0.6409607177719325, 0.3590392822280675, 0.0]"
644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,"[0.8766097086914819, 0.12339029130851806, 0.0]"
610,France,Female,45,1,0.0,2,1,1,199657.46,0,"[0.7974751646703944, 0.2025248353296056, 0.0]"
822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,"[0.849468844330378, 0.150531155669622, 0.0]"
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,"[0.7728991289513687, 0.2271008710486313, 0.0]"
598,Spain,Female,39,5,0.0,2,1,1,83103.46,0,"[0.804561043339525, 0.19543895666047492, 0.0]"
669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0,"[0.8439021107649378, 0.15609788923506213, 0.0]"
662,France,Male,34,2,0.0,2,0,1,21497.27,0,"[0.8655605169107643, 0.13443948308923576, 0.0]"
659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0,"[0.8188818488140625, 0.18111815118593752, 0.0]"
511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0,"[0.5706589214897139, 0.42934107851028613, 0.0]"
466,France,Male,40,4,91592.06,1,1,0,141210.18,1,"[0.614256185620345, 0.38574381437965505, 0.0]"
675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,"[0.9068698203992505, 0.0931301796007496, 0.0]"
439,France,Female,43,8,0.0,1,0,1,104889.3,0,"[0.6179572553824901, 0.38204274461750987, 0.0]"
705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,"[0.5962481251321197, 0.40375187486788033, 0.0]"
537,France,Female,53,3,0.0,1,1,1,91406.62,0,"[0.6229153301439507, 0.3770846698560493, 0.0]"
622,France,Female,38,4,98640.74,1,1,1,110457.99,0,"[0.7798332210520795, 0.2201667789479205, 0.0]"
707,Germany,Female,48,7,105086.74,1,1,1,180344.69,1,"[0.7914252486870813, 0.2085747513129187, 0.0]"
835,France,Male,35,6,127120.07,1,1,0,28707.69,0,"[0.9046073071340367, 0.0953926928659633, 0.0]"
520,France,Male,33,4,156297.58,2,1,1,166102.61,0,"[0.7006138768470149, 0.2993861231529851, 0.0]"
525,France,Male,33,1,112833.35,1,0,1,175178.56,0,"[0.7380277983196601, 0.26197220168033986, 0.0]"
828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,"[0.9380319399566845, 0.061968060043315495, 0.0]"
597,Spain,Female,33,2,0.0,2,1,1,4700.66,0,"[0.8255137253021285, 0.17448627469787145, 0.0]"
477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0,"[0.3485752971535758, 0.6514247028464242, 0.0]"
535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,"[0.6347592988596488, 0.36524070114035123, 0.0]"
834,France,Male,36,8,142882.49,1,1,0,89983.02,1,"[0.903519474932537, 0.09648052506746296, 0.0]"
664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1,"[0.7081566819747381, 0.29184331802526187, 0.0]"
529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,"[0.6841108572528105, 0.31588914274718954, 0.0]"
746,France,Female,21,8,166883.07,2,0,1,194563.65,0,"[0.9255058971684458, 0.0744941028315542, 0.0]"
591,France,Female,42,10,0.0,2,0,0,171099.22,0,"[0.7997951723223767, 0.20020482767762326, 0.0]"
600,France,Female,43,5,134022.06,1,1,0,194764.83,0,"[0.7172222612217902, 0.2827777387782097, 0.0]"
529,Germany,Male,72,5,94216.05,1,1,1,78695.68,0,"[0.3268521638330467, 0.6731478361669533, 0.0]"
646,France,Male,30,5,98014.74,1,1,1,12757.14,0,"[0.8323518806672705, 0.16764811933272947, 0.0]"
576,France,Male,41,1,0.0,1,1,1,188274.6,0,"[0.7959320764169786, 0.20406792358302137, 0.0]"
628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0,"[0.7721150900363889, 0.22788490996361108, 0.0]"
572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,"[0.6101345187390186, 0.3898654812609814, 0.0]"
767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,"[0.9405735982647043, 0.05942640173529563, 0.0]"
599,Spain,Female,37,2,0.0,2,1,1,143739.29,0,"[0.8303692526849618, 0.16963074731503827, 0.0]"
675,France,Male,69,1,0.0,2,1,0,157097.09,0,"[0.6413296202070344, 0.3586703797929655, 0.0]"
750,France,Male,22,5,0.0,2,0,1,105125.65,0,"[0.9506056246471064, 0.04939437535289356, 0.0]"
619,Germany,Male,40,9,103604.31,2,0,0,140947.05,0,"[0.7682047998884465, 0.23179520011155358, 0.0]"
616,Spain,Male,30,5,0.0,2,0,1,196108.51,0,"[0.8874231742886393, 0.11257682571136078, 0.0]"
812,France,Male,44,4,115049.15,2,1,0,165038.41,0,"[0.8780168747820597, 0.12198312521794029, 0.0]"
611,France,Male,35,10,0.0,1,1,1,23598.23,1,"[0.8297392078087791, 0.17026079219122087, 0.0]"
610,France,Male,37,0,0.0,1,1,0,114514.64,0,"[0.8316630591361582, 0.16833694086384174, 0.0]"
647,Germany,Male,44,4,93960.35,1,1,0,36579.53,1,"[0.7379810691597106, 0.2620189308402894, 0.0]"
664,France,Male,43,9,189026.53,2,1,1,56099.86,0,"[0.7044962994857823, 0.2955037005142177, 0.0]"
805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1,"[0.7526406133273432, 0.2473593866726568, 0.0]"
638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,"[0.7973465418975424, 0.20265345810245758, 0.0]"
625,France,Male,31,5,0.0,2,0,1,90.07,0,"[0.8562855246579087, 0.14371447534209125, 0.0]"
731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0,"[0.8527653768836886, 0.1472346231163114, 0.0]"
621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0,"[0.795063444198225, 0.20493655580177506, 0.0]"
627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0,"[0.8031391974404064, 0.1968608025595936, 0.0]"
554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,"[0.8574503712382254, 0.14254962876177457, 0.0]"
698,Germany,Male,44,10,116363.37,2,1,0,198059.16,0,"[0.81111451815551, 0.18888548184449008, 0.0]"
695,France,Male,49,9,159458.53,1,1,0,135841.35,0,"[0.7268341559967917, 0.27316584400320826, 0.0]"
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,"[0.8556020684092773, 0.1443979315907227, 0.0]"
579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0,"[0.5824087002685476, 0.41759129973145237, 0.0]"
688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0,"[0.8598854677979642, 0.14011453220203587, 0.0]"
515,France,Female,58,2,131852.81,1,1,0,81436.68,1,"[0.42165245824578024, 0.5783475417542198, 0.0]"
552,France,Male,33,5,140931.57,1,0,1,10921.5,0,"[0.6992769727370372, 0.30072302726296285, 0.0]"
850,France,Male,32,4,0.0,1,1,1,180622.02,0,"[0.9579039257191712, 0.04209607428082887, 0.0]"
536,Spain,Male,40,9,0.0,2,1,1,11959.03,0,"[0.7249791195316331, 0.2750208804683669, 0.0]"
655,Spain,Male,37,1,0.0,1,1,1,106040.97,0,"[0.8598112914563167, 0.1401887085436833, 0.0]"
742,France,Female,25,4,132116.13,2,1,0,129933.5,0,"[0.9125106318647282, 0.08748936813527171, 0.0]"
565,France,Male,46,7,135369.71,1,0,1,140130.22,0,"[0.6336457403291167, 0.3663542596708833, 0.0]"
647,France,Male,32,5,97041.16,1,1,1,23132.73,0,"[0.8231608740643834, 0.17683912593561663, 0.0]"
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0,"[0.7873717094133168, 0.21262829058668326, 0.0]"
719,France,Male,49,5,105918.1,1,1,1,16246.59,0,"[0.7521585784421118, 0.24784142155788827, 0.0]"
592,France,Male,28,2,116498.22,1,1,0,144290.25,0,"[0.8226906024874747, 0.17730939751252522, 0.0]"
693,France,Male,21,1,0.0,2,1,1,3494.02,0,"[0.9282932178834676, 0.07170678211653238, 0.0]"
747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0,"[0.9019088022410857, 0.0980911977589143, 0.0]"
583,France,Female,27,4,0.0,3,1,0,163113.41,0,"[0.8786336833565942, 0.12136631664340582, 0.0]"
625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0,"[0.6736787283496387, 0.3263212716503613, 0.0]"
802,Spain,Male,40,5,0.0,2,1,1,175043.69,0,"[0.9260136298862984, 0.07398637011370156, 0.0]"
564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1,"[0.755632669746135, 0.24436733025386503, 0.0]"
802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0,"[0.8979359663376034, 0.10206403366239654, 0.0]"
418,France,Male,28,7,98738.92,1,1,0,122190.22,0,"[0.6695171176143553, 0.33048288238564477, 0.0]"
606,Spain,Male,35,7,0.0,1,1,0,106837.06,1,"[0.8415134174364143, 0.15848658256358575, 0.0]"
448,France,Female,36,6,83947.12,2,1,0,81999.53,0,"[0.6215448821971296, 0.37845511780287044, 0.0]"
850,France,Female,37,9,0.0,1,0,0,100101.06,0,"[0.9425280102738786, 0.05747198972612139, 0.0]"
711,France,Female,28,8,0.0,2,0,0,105159.89,0,"[0.9242738929985388, 0.07572610700146125, 0.0]"
679,France,Male,47,10,198546.1,2,1,0,191198.92,1,"[0.7169327380069763, 0.2830672619930236, 0.0]"
574,France,Female,33,3,134348.57,1,1,0,63163.99,0,"[0.7398136965957789, 0.26018630340422116, 0.0]"
628,France,Female,29,9,71996.29,1,1,1,34857.46,0,"[0.8439427061121033, 0.15605729388789666, 0.0]"
577,France,Male,41,6,0.0,1,1,1,167621.18,0,"[0.7937610454141456, 0.2062389545858544, 0.0]"
666,France,Male,30,7,109805.3,1,0,1,163625.56,0,"[0.8678015104584764, 0.13219848954152358, 0.0]"
606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1,"[0.4415984093541011, 0.5584015906458989, 0.0]"
532,France,Male,60,5,76705.87,2,0,1,13889.73,0,"[0.44799044417554745, 0.5520095558244525, 0.0]"
683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,"[0.857439927008186, 0.14256007299181392, 0.0]"
733,France,Female,38,3,157658.36,1,0,0,19658.43,0,"[0.8139595247906019, 0.18604047520939815, 0.0]"
559,France,Female,29,3,79715.36,1,1,0,82252.28,0,"[0.7970256804589211, 0.20297431954107892, 0.0]"
717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0,"[0.8245702510445141, 0.17542974895548588, 0.0]"
793,Spain,Male,52,2,0.0,1,1,0,159123.82,1,"[0.8724902748722387, 0.1275097251277612, 0.0]"
745,France,Male,21,4,137910.45,1,1,1,177235.23,0,"[0.9299257044917313, 0.07007429550826876, 0.0]"
605,France,Female,51,9,104760.82,1,1,1,165574.54,1,"[0.6631009756054476, 0.33689902439455244, 0.0]"
674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0,"[0.8168664979009076, 0.1831335020990924, 0.0]"
525,France,Female,25,6,0.0,2,1,0,89566.64,0,"[0.8422746366703951, 0.15772536332960485, 0.0]"
622,France,Male,35,8,0.0,2,1,1,131772.51,0,"[0.8569616685849606, 0.14303833141503947, 0.0]"
780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0,"[0.9125693634850379, 0.08743063651496208, 0.0]"
636,Spain,Male,45,3,0.0,2,1,1,159463.8,0,"[0.8098269894303257, 0.19017301056967426, 0.0]"
692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1,"[0.780650974233282, 0.21934902576671803, 0.0]"
528,France,Male,37,6,103772.45,1,1,0,197111.99,0,"[0.7209254976922055, 0.2790745023077945, 0.0]"
687,France,Female,61,7,80538.56,1,1,0,131305.37,1,"[0.6636829212012205, 0.3363170787987794, 0.0]"
520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0,"[0.3365767506750049, 0.6634232493249951, 0.0]"
807,Spain,Male,42,5,0.0,2,1,1,74900.9,0,"[0.9105426632322697, 0.08945733676773031, 0.0]"
593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1,"[0.6260823535348361, 0.37391764646516396, 0.0]"
602,France,Female,29,3,88814.4,2,1,1,62487.97,0,"[0.8211609904835135, 0.17883900951648646, 0.0]"
483,France,Female,50,9,0.0,2,1,1,111020.24,0,"[0.6000207727937157, 0.39997922720628426, 0.0]"
705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,"[0.7936398366437097, 0.2063601633562903, 0.0]"
710,Germany,Male,49,10,129164.88,1,1,1,193266.72,0,"[0.7766191099266536, 0.2233808900733464, 0.0]"
615,France,Male,32,1,0.0,2,0,0,2139.25,0,"[0.8433316322404626, 0.15666836775953738, 0.0]"
562,France,Male,75,5,87140.85,1,1,1,39351.64,0,"[0.32774416439709486, 0.6722558356029051, 0.0]"
815,France,Male,24,7,171922.72,1,0,1,178028.96,0,"[0.936485241942239, 0.06351475805776101, 0.0]"
613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0,"[0.7988958236823002, 0.20110417631769983, 0.0]"
576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0,"[0.7769434407185127, 0.22305655928148724, 0.0]"
552,France,Male,29,10,0.0,2,1,0,12186.83,0,"[0.8226715525858159, 0.17732844741418408, 0.0]"
754,Spain,Female,50,7,146777.44,2,0,1,150685.52,0,"[0.7843762322103633, 0.21562376778963666, 0.0]"
683,France,Male,43,2,112499.42,2,1,0,30375.18,0,"[0.7654089045381732, 0.23459109546182674, 0.0]"
850,Germany,Male,41,1,176958.46,2,0,1,125806.3,0,"[0.8819800606152005, 0.11801993938479947, 0.0]"
617,France,Female,35,2,104508.1,1,1,1,147636.46,0,"[0.8020910151500814, 0.19790898484991862, 0.0]"
603,France,Male,31,4,0.0,2,0,1,9607.1,0,"[0.8436945603101573, 0.1563054396898427, 0.0]"
670,France,Female,41,10,0.0,3,1,0,81602.02,0,"[0.8451133432227886, 0.15488665677721142, 0.0]"
512,France,Male,40,5,0.0,2,1,1,146457.83,0,"[0.7376699884560602, 0.26233001154393976, 0.0]"
626,France,Female,32,0,0.0,2,0,0,187172.54,0,"[0.8808029448110879, 0.1191970551889121, 0.0]"
747,France,Female,47,5,139914.6,4,0,1,129964.56,1,"[0.7989665827271687, 0.20103341727283128, 0.0]"
707,France,Female,49,10,0.0,1,1,0,82967.97,1,"[0.8222441081901002, 0.17775589180989984, 0.0]"
580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,"[0.7532555257370481, 0.24674447426295185, 0.0]"
543,France,Male,22,8,0.0,2,0,0,127587.22,0,"[0.8763244557281884, 0.12367554427181159, 0.0]"
511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1,"[0.5145853604775901, 0.48541463952240993, 0.0]"
751,France,Male,43,1,114974.24,1,1,0,125920.54,0,"[0.8387428877825602, 0.1612571122174398, 0.0]"
664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0,"[0.8561073933874308, 0.14389260661256914, 0.0]"
679,France,Male,30,9,0.0,2,1,0,157871.55,0,"[0.9116432894056115, 0.0883567105943886, 0.0]"
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,"[0.6775375417100423, 0.3224624582899577, 0.0]"
494,France,Male,28,9,114731.76,2,0,1,79479.74,0,"[0.726015339576748, 0.273984660423252, 0.0]"
547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,"[0.710025870621873, 0.2899741293781271, 0.0]"
789,France,Female,32,7,69423.52,1,1,0,107499.39,0,"[0.9220243863333886, 0.07797561366661142, 0.0]"
537,Spain,Female,38,1,0.0,2,0,1,41233.97,0,"[0.7472404440002964, 0.25275955599970357, 0.0]"
726,France,Female,31,9,114722.05,2,1,1,98178.57,0,"[0.8839165093867363, 0.11608349061326367, 0.0]"
624,Spain,Male,33,6,0.0,2,0,0,76551.7,0,"[0.8583974505065584, 0.14160254949344167, 0.0]"
775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,"[0.9111725077297684, 0.08882749227023158, 0.0]"
776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0,"[0.9007366843061803, 0.09926331569381978, 0.0]"
709,France,Male,44,9,128601.98,1,1,0,117031.2,0,"[0.7943576495234896, 0.2056423504765103, 0.0]"
643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,"[0.8669588461811211, 0.13304115381887893, 0.0]"
